user_id,correct,correct_predictions,state_predictions,skill_name,class,type,order_id
norway22103,0,0.47548219961007765,0.21543946515495146,Variables and Operations,OBJ2100,Coding,638
norway22103,1,0.4565473567152417,0.2754049574825792,Variables and Operations,OBJ2100,Coding,639
norway22103,0,0.19410092754460673,0.23254191223147852,Variables and Operations,OBJ2100,Challenges,640
norway22103,1,0.4572741834786288,0.27310314146300757,Variables and Operations,OBJ2100,Coding,642
norway22103,1,0.46842444320501325,0.2377909491312763,Variables and Operations,OBJ2100,Coding,644
norway22103,1,0.47876336528700497,0.20504821362367398,Variables and Operations,OBJ2100,Coding,645
norway22103,1,0.4861072037055682,0.1817907253630351,Variables and Operations,OBJ2100,Coding,646
norway22103,-1,0.1993223625401683,0.16563844441883716,Variables and Operations,OBJ2100,Coding,647
norway22103,0,0.1964295755140161,0.2027044011639688,Variables and Operations,OBJ2100,Challenges,648
norway22103,0,0.19331411945932256,0.24262346825071113,Variables and Operations,OBJ2100,Challenges,650
norway22103,0,0.18936241485371583,0.29325758360616694,Variables and Operations,OBJ2100,Challenges,651
norway22103,0,0.18542399485275068,0.34372148021528154,Variables and Operations,OBJ2100,Challenges,657
norway22103,-1,0.18153683477251703,0.3935285714711455,Variables and Operations,OBJ2100,Challenges,658
norway22103,0,0.43263759756276826,0.06866107037897534,Boolean Expressions,OBJ2100,Challenges,660
norway22103,1,0.4284303899449056,0.05078025531167778,Boolean Expressions,OBJ2100,Challenges,662
norway22103,1,0.4366171421072084,0.08557430749831554,Boolean Expressions,OBJ2100,Challenges,663
norway22103,-1,0.4483902060434942,0.1356103404543361,Boolean Expressions,OBJ2100,Challenges,664
norway22103,0,0.23592861410119315,0.14340600344496524,Boolean Expressions,OBJ2100,Coding,666
norway22103,0,0.2075748090690141,0.09312512425274531,Boolean Expressions,OBJ2100,Coding,667
norway22103,1,0.19110793850663949,0.06392379735919397,Boolean Expressions,OBJ2100,Coding,668
norway22103,1,0.2157742097416936,0.10766543283579827,Boolean Expressions,OBJ2100,Coding,671
norway22103,-1,0.4562438734437846,0.16898876793873896,Boolean Expressions,OBJ2100,Coding,672
norway22103,1,0.250885257043893,0.5344557942147989,Inheritance,OBJ2100,Coding,673
norway22103,1,0.3081778673461567,0.8275919631773891,Inheritance,OBJ2100,Coding,674
norway22103,-1,0.2055799356775774,0.9515664225516645,Inheritance,OBJ2100,Coding,675
norway22103,1,0.19074837424155072,0.5605078857897678,ArrayLists,OBJ2100,Coding,676
norway22103,-1,0.16959052681485443,1.0,ArrayLists,OBJ2100,Coding,677
norway22103,0,0.20408957560302354,0.43449452427715163,Objects and Classes,OBJ2100,Coding,678
norway22103,1,0.20406948589319443,0.4356696035049673,Objects and Classes,OBJ2100,Coding,679
norway22103,1,0.20390786434581476,0.44512310605470934,Objects and Classes,OBJ2100,Coding,680
norway22103,-1,0.13435853446720342,0.45456916263711705,Objects and Classes,OBJ2100,Coding,681
norway22113,1,0.47548219961007765,0.21543946515495146,Variables and Operations,OBJ2100,Coding,14
norway22113,0,0.48153524965101596,0.19626982494169007,Variables and Operations,OBJ2100,Coding,16
norway22113,0,0.4658776301751088,0.2458565506286243,Variables and Operations,OBJ2100,Coding,17
norway22113,0,0.4500994395220188,0.2958251178782503,Variables and Operations,OBJ2100,Coding,18
norway22113,0,0.4343542277648218,0.345689242976461,Variables and Operations,OBJ2100,Coding,19
norway22113,0,0.4187942678832445,0.39496668668587737,Variables and Operations,OBJ2100,Coding,20
norway22113,1,0.4035647327879342,0.44319769525475394,Variables and Operations,OBJ2100,Coding,21
norway22113,0,0.42782583489322923,0.3663642649361094,Variables and Operations,OBJ2100,Coding,24
norway22113,1,0.41238679497117703,0.41525876251043314,Variables and Operations,OBJ2100,Coding,25
norway22113,0,0.4352929955860961,0.3427162225560278,Variables and Operations,OBJ2100,Coding,29
norway22113,1,0.41971776442665515,0.3920420294708135,Variables and Operations,OBJ2100,Coding,30
norway22113,1,0.44136038181423004,0.32350118051249693,Variables and Operations,OBJ2100,Coding,34
norway22113,-1,0.19125817435482279,0.2689667737290675,Variables and Operations,OBJ2100,Coding,35
norway22113,0,0.1887236335211793,0.30144243822122974,Variables and Operations,OBJ2100,Challenges,41
norway22113,1,0.1854952325011029,0.3428086955655385,Variables and Operations,OBJ2100,Challenges,42
norway22113,0,0.19028571431626423,0.2814271316467825,Variables and Operations,OBJ2100,Challenges,44
norway22113,0,0.1863407488070807,0.3319748973835948,Variables and Operations,OBJ2100,Challenges,47
norway22113,0,0.18243829663671193,0.38197792976694833,Variables and Operations,OBJ2100,Challenges,52
norway22113,0,0.17861495392005686,0.4309673142173661,Variables and Operations,OBJ2100,Challenges,53
norway22113,0,0.17490434961694196,0.47851215500728717,Variables and Operations,OBJ2100,Challenges,55
norway22113,-1,0.17133604188600465,0.5242337165368843,Variables and Operations,OBJ2100,Challenges,56
norway22113,0,0.2931937132520209,0.5351708463958103,Strings,OBJ2100,Coding,58
norway22113,1,0.2897076686426362,0.5164399950787913,Strings,OBJ2100,Coding,59
norway22113,0,0.3108205578693756,0.6298815694964374,Strings,OBJ2100,Coding,64
norway22113,0,0.3085557180768746,0.6177123685355544,Strings,OBJ2100,Coding,65
