user_id,correct,correct_predictions,state_predictions,skill_name,class,type
norway22101,0,0.2614512237738599,0.25588762526410563,Variables and Operations,OBJ2000,Challenges
norway22101,0,0.2977098675211822,0.02145220791726218,Variables and Operations,OBJ2000,Challenges
norway22101,0,0.2489327669157046,0.004938254134798458,Variables and Operations,OBJ2000,Challenges
norway22101,0,0.1571284984179254,0.003124831226925929,Variables and Operations,OBJ2000,Challenges
norway22101,0,0.0,0.0033027133523995276,Variables and Operations,OBJ2000,Challenges
norway22101,0,0.2729961861757913,0.003070851788753492,Variables and Operations,OBJ2000,Challenges
norway22101,0,0.3401613707877986,0.003337630645677819,Variables and Operations,OBJ2000,Challenges
norway22101,1,0.5729327017759982,0.5228762710231435,If-Else,OBJ2000,Challenges
norway22101,0,0.3922924820348851,0.26233597059896757,If-Else,OBJ2000,Challenges
norway22102,0,0.23365520659923422,0.25588762526410563,Variables and Operations,OBJ2000,Challenges
norway22102,0,0.15422831043931814,0.023578135734640602,Variables and Operations,OBJ2000,Challenges
norway22102,0,0.0,0.004556680540051103,Variables and Operations,OBJ2000,Challenges
norway22102,1,0.2729754026238085,0.003208801851292917,Variables and Operations,OBJ2000,Challenges
norway22102,0,0.24891625387827054,0.0030819195437258185,Variables and Operations,OBJ2000,Challenges
norway22102,1,0.5755094439218298,0.5228762710231435,If-Else,OBJ2000,Challenges
norway22102,0,0.6372223170995296,0.38982834556046003,If-Else,OBJ2000,Challenges
norway22104,0,0.25116508881470373,0.25588762526410563,Variables and Operations,OBJ2000,Challenges
norway22104,1,0.3351589871085989,0.02123227217916062,Variables and Operations,OBJ2000,Challenges
norway22104,0,0.2729607348565814,0.003306158617255955,Variables and Operations,OBJ2000,Challenges
norway22104,0,0.0,0.0033351558487949976,Variables and Operations,OBJ2000,Challenges
norway22104,0,0.1571363317547387,0.003069587351585095,Variables and Operations,OBJ2000,Challenges
norway22104,0,0.30267152061377534,0.0032929171373190748,Variables and Operations,OBJ2000,Challenges
norway22104,1,0.3057320455393288,0.003155846736759612,Variables and Operations,OBJ2000,Challenges
norway22105,1,0.25116508881470373,0.25588762526410563,Variables and Operations,OBJ2000,Challenges
norway22105,0,0.30523230327985407,0.006008114264930207,Variables and Operations,OBJ2000,Challenges
norway22105,0,0.30265975034719983,0.003335995460069954,Variables and Operations,OBJ2000,Challenges
norway22105,0,0.157120388817277,0.0031820234271281475,Variables and Operations,OBJ2000,Challenges
norway22105,0,0.0,0.0032945638239926653,Variables and Operations,OBJ2000,Challenges
norway22105,0,0.2729963213481881,0.0030699545869375057,Variables and Operations,OBJ2000,Challenges
norway22105,0,0.340161395355298,0.003337542762256,Variables and Operations,OBJ2000,Challenges
norway22107,0,0.12128785386930052,0.25588762526410563,Variables and Operations,OBJ2000,Challenges
norway22107,1,0.3031710600109372,0.017772613128343582,Variables and Operations,OBJ2000,Challenges
norway22107,1,0.3027396100981892,0.0030437145583691793,Variables and Operations,OBJ2000,Challenges
norway22107,1,0.3402851686591836,0.002894778063166787,Variables and Operations,OBJ2000,Challenges
norway22107,0,0.0,0.003073683369513716,Variables and Operations,OBJ2000,Challenges
norway22107,1,0.2489159627217812,0.003049188808104207,Variables and Operations,OBJ2000,Challenges
norway22107,1,0.27304429568362965,0.0027515266983884007,Variables and Operations,OBJ2000,Challenges
norway22107,1,0.5729327017759982,0.5228762710231435,If-Else,OBJ2000,Challenges
norway22107,1,0.3922924820348851,0.26233597059896757,If-Else,OBJ2000,Challenges
norway22107,1,0.5584722102257709,0.22788904835382984,If-Else,OBJ2000,Challenges
norway22108,1,0.5729327017759982,0.5228762710231435,If-Else,OBJ2000,Challenges
norway22108,0,0.3922924820348851,0.26233597059896757,If-Else,OBJ2000,Challenges
norway22108,1,0.34868802107738206,0.20032905136671716,If-Else,OBJ2000,Challenges
norway22109,0,0.2614512237738599,0.25588762526410563,Variables and Operations,OBJ2000,Challenges
norway22109,0,0.5729327017759982,0.5228762710231435,If-Else,OBJ2000,Challenges
norway22109,0,0.2977098675211822,0.02145220791726218,Variables and Operations,OBJ2000,Challenges
norway22109,0,0.27271484339843033,0.004938254134798458,Variables and Operations,OBJ2000,Challenges
norway22109,0,0.2489199038967848,0.0034922411246643688,Variables and Operations,OBJ2000,Challenges
norway22109,0,0.1571466124742032,0.002997083538964519,Variables and Operations,OBJ2000,Challenges
norway22110,0,0.2614512237738599,0.25588762526410563,Variables and Operations,OBJ2000,Challenges
norway22110,0,0.2977098675211822,0.02145220791726218,Variables and Operations,OBJ2000,Challenges
norway22110,0,0.15687136308238292,0.004938254134798458,Variables and Operations,OBJ2000,Challenges
norway22110,0,0.0,0.0034040830874696388,Variables and Operations,OBJ2000,Challenges
norway22112,0,0.23365520659923422,0.25588762526410563,Variables and Operations,OBJ2000,Challenges
norway22112,0,0.3021538815884895,0.023578135734640602,Variables and Operations,OBJ2000,Challenges
norway22114,1,0.2614512237738599,0.25588762526410563,Variables and Operations,OBJ2000,Challenges
norway22114,1,0.3019006548189216,0.006114230086819444,Variables and Operations,OBJ2000,Challenges
norway22114,1,0.15715566570686398,0.0029332364622381766,Variables and Operations,OBJ2000,Challenges
norway22114,0,0.0,0.003106270890926319,Variables and Operations,OBJ2000,Challenges
norway22114,1,0.27299944483506833,0.0030492225575507025,Variables and Operations,OBJ2000,Challenges
norway22114,1,0.3402334121953266,0.0030799224717440975,Variables and Operations,OBJ2000,Challenges
norway22114,0,0.24891618061785667,0.0030736838789687613,Variables and Operations,OBJ2000,Challenges
norway22114,0,0.5729327017759982,0.5228762710231435,If-Else,OBJ2000,Challenges
norway22114,0,0.26198264908272445,0.07703127677629752,If-Else,OBJ2000,Challenges
norway22114,1,0.544491978123099,0.19914052912805297,If-Else,OBJ2000,Challenges
norway22127,0,0.2614512237738599,0.25588762526410563,Variables and Operations,OBJ2000,Challenges
norway22127,1,0.2977098675211822,0.02145220791726218,Variables and Operations,OBJ2000,Challenges
norway22127,1,0.5729327017759982,0.5228762710231435,If-Else,OBJ2000,Challenges
norway22127,1,0.3922924820348851,0.26233597059896757,If-Else,OBJ2000,Challenges
norway22127,1,0.5584722102257709,0.22788904835382984,If-Else,OBJ2000,Challenges
norway22131,0,0.23365520659923422,0.25588762526410563,Variables and Operations,OBJ2000,Challenges
norway22131,0,0.3345032092579163,0.023578135734640602,Variables and Operations,OBJ2000,Challenges
norway22131,0,0.2726926417484729,0.005085616770532373,Variables and Operations,OBJ2000,Challenges
norway22132,0,0.25116508881470373,0.25588762526410563,Variables and Operations,OBJ2000,Challenges
norway22132,0,0.27025998716421834,0.02123227217916062,Variables and Operations,OBJ2000,Challenges
norway22132,0,0.0,0.005096566901893387,Variables and Operations,OBJ2000,Challenges
norway22132,0,0.34019738442111086,0.003208801851292917,Variables and Operations,OBJ2000,Challenges
norway22132,0,0.15709706028837803,0.00334654569561829,Variables and Operations,OBJ2000,Challenges
norway22137,0,0.25116508881470373,0.25588762526410563,Variables and Operations,OBJ2000,Challenges
norway22137,0,0.3025648974353751,0.02123227217916062,Variables and Operations,OBJ2000,Challenges
norway22137,0,0.15690900738745178,0.0046727711936118,Variables and Operations,OBJ2000,Challenges
norway22137,0,0.34014279424299093,0.0034040830874696388,Variables and Operations,OBJ2000,Challenges
norway22137,1,0.30265686771210853,0.00334654569561829,Variables and Operations,OBJ2000,Challenges
norway22142,1,0.25116508881470373,0.25588762526410563,Variables and Operations,OBJ2000,Challenges
norway22142,1,0.30523230327985407,0.006008114264930207,Variables and Operations,OBJ2000,Challenges
norway22142,0,0.34029268955245334,0.0028678741514111183,Variables and Operations,OBJ2000,Challenges
norway22149,0,0.25116508881470373,0.25588762526410563,Variables and Operations,OBJ2000,Challenges
norway22149,0,0.3025648974353751,0.02123227217916062,Variables and Operations,OBJ2000,Challenges
norway22149,1,0.3397881369750996,0.0046727711936118,Variables and Operations,OBJ2000,Challenges
norway22149,0,0.3027252408343971,0.0030963050226005995,Variables and Operations,OBJ2000,Challenges
norway22149,0,0.15712710467389926,0.0031346604763338773,Variables and Operations,OBJ2000,Challenges
norway22149,0,0.0,0.0032916080318736458,Variables and Operations,OBJ2000,Challenges
norway22149,0,0.5729327017759982,0.5228762710231435,If-Else,OBJ2000,Challenges
norway22149,0,0.26198264908272445,0.07703127677629752,If-Else,OBJ2000,Challenges
norway22149,1,0.544491978123099,0.19914052912805297,If-Else,OBJ2000,Challenges
norway22150,0,0.26956191402319607,0.25588762526410563,Variables and Operations,OBJ2000,Challenges
norway22150,0,0.2490971198515972,0.023414203290692565,Variables and Operations,OBJ2000,Challenges
norway22150,1,0.15692253738717674,0.0045773521358111625,Variables and Operations,OBJ2000,Challenges
norway22150,0,0.27298843862419675,0.0031222758777577657,Variables and Operations,OBJ2000,Challenges
norway22150,0,0.0,0.0033166149828196805,Variables and Operations,OBJ2000,Challenges
norway22150,0,0.305747415881723,0.0030681208587166843,Variables and Operations,OBJ2000,Challenges
norway22150,0,0.30273294197183026,0.003068119417647015,Variables and Operations,OBJ2000,Challenges
norway22150,1,0.5729327017759982,0.5228762710231435,If-Else,OBJ2000,Challenges
norway22150,0,0.5752235414657436,0.26233597059896757,If-Else,OBJ2000,Challenges
norway22150,0,0.21778898792066467,0.01418649626349633,If-Else,OBJ2000,Challenges
norway22160,0,0.2614512237738599,0.25588762526410563,Variables and Operations,OBJ2000,Challenges
norway22160,0,0.1545297575867472,0.02145220791726218,Variables and Operations,OBJ2000,Challenges
norway22160,0,0.3398205897062478,0.004556680540051103,Variables and Operations,OBJ2000,Challenges
norway22160,0,0.0,0.003487130852764457,Variables and Operations,OBJ2000,Challenges
norway22160,0,0.27299450491183475,0.0030820111164825493,Variables and Operations,OBJ2000,Challenges
norway22175,0,0.5729327017759982,0.5228762710231435,If-Else,OBJ2000,Challenges
norway22175,0,0.26198264908272445,0.07703127677629752,If-Else,OBJ2000,Challenges
norway22175,0,0.544491978123099,0.19914052912805297,If-Else,OBJ2000,Challenges
