user_id,correct,correct_predictions,state_predictions,skill_name,class,type,order_id
norway22101,0,0.19374421958128582,0.8826008607325949,Variables and Operations,OBJ2000,Challenges,5835
norway22101,0,0.19275968911336308,0.8713532720515904,Variables and Operations,OBJ2000,Challenges,5836
norway22101,0,0.1916958840547303,0.8592000252744548,Variables and Operations,OBJ2000,Challenges,5837
norway22101,0,0.19054933407042682,0.846101474192672,Variables and Operations,OBJ2000,Challenges,5838
norway22101,0,0.18931697748391804,0.8320226412413435,Variables and Operations,OBJ2000,Challenges,5839
norway22101,0,0.18799627954322093,0.8169345686089622,Variables and Operations,OBJ2000,Challenges,5840
norway22101,0,0.18658535763735198,0.8008157487498713,Variables and Operations,OBJ2000,Challenges,5841
norway22101,-1,0.1850831099499219,0.783653594163783,Variables and Operations,OBJ2000,Challenges,5842
norway22101,0,0.29098638995716863,0.78365650055146,Variables and Operations,OBJ2000,Coding,5843
norway22101,0,0.28703166762045085,0.7654489724257073,Variables and Operations,OBJ2000,Coding,5844
norway22101,0,0.2828519237270791,0.7462054458219741,Variables and Operations,OBJ2000,Coding,5845
norway22101,0,0.2784520541484266,0.7259484613153334,Variables and Operations,OBJ2000,Coding,5846
norway22101,0,0.2738399961393292,0.7047145619999299,Variables and Operations,OBJ2000,Coding,5847
norway22101,-1,0.176233688800137,0.6825549970144527,Variables and Operations,OBJ2000,Coding,5848
norway22101,0,0.28439569779880214,0.3645246473387822,Strings,OBJ2000,Challenges,5849
norway22101,-1,0.2802610188475152,0.3282442354001538,Strings,OBJ2000,Challenges,5850
norway22101,0,0.2707444341742789,0.03918273167573879,Arrays,OBJ2000,Coding,5852
norway22101,1,0.26301380945318736,0.023422100570752946,Arrays,OBJ2000,Coding,5853
norway22101,0,0.29359186861865993,0.08576240653575344,Arrays,OBJ2000,Coding,5855
norway22101,1,0.2704125691155056,0.038506149516254196,Arrays,OBJ2000,Coding,5856
norway22101,0,0.3150770155784102,0.1295647495139572,Arrays,OBJ2000,Coding,5859
norway22101,0,0.27785467629763827,0.05367857220821973,Arrays,OBJ2000,Coding,5860
norway22101,0,0.2652625690460231,0.02800670681735873,Arrays,OBJ2000,Coding,5861
norway22101,0,0.2613118612464524,0.019952293302401256,Arrays,OBJ2000,Coding,5862
norway22101,1,0.26010204775300516,0.017485814219018334,Arrays,OBJ2000,Coding,5863
norway22101,0,0.2847291898476567,0.06769382660188644,Arrays,OBJ2000,Coding,5870
norway22101,1,0.2674823619206452,0.03253225784183733,Arrays,OBJ2000,Coding,5871
norway22101,1,0.44143164178423056,0.01798464229841612,If-Else,OBJ2000,Challenges,5872
norway22101,0,0.4430489494276281,0.026028689934303514,If-Else,OBJ2000,Challenges,5873
norway22101,1,0.44120895099443486,0.01687703897476738,If-Else,OBJ2000,Challenges,5874
norway22101,-1,0.4427291337203547,0.024438013729615907,If-Else,OBJ2000,Challenges,5875
norway22101,0,0.19583877313685286,0.024438013812333365,If-Else,OBJ2000,Coding,5876
norway22101,0,0.1918534061781557,0.015836548601126935,If-Else,OBJ2000,Coding,5877
norway22101,0,0.18925606112435375,0.010230798025757139,If-Else,OBJ2000,Coding,5878
norway22101,0,0.18757195069141186,0.006596046834485372,If-Else,OBJ2000,Coding,5879
norway22101,0,0.18648359593465552,0.0042470923530764015,If-Else,OBJ2000,Coding,5880
norway22101,0,0.18578175515403902,0.0027323362162281965,If-Else,OBJ2000,Coding,5881
norway22101,0,0.1853297893158417,0.0017568756189489379,If-Else,OBJ2000,Coding,5882
norway22101,0,0.18503899532505208,0.0011292660609516483,If-Else,OBJ2000,Coding,5883
norway22101,0,0.18485200631318177,0.0007256948221801346,If-Else,OBJ2000,Coding,5884
norway22101,0,0.18473181128244934,0.00046628248045112576,If-Else,OBJ2000,Coding,5885
norway22101,0,0.18465456920674148,0.00029957386015891884,If-Else,OBJ2000,Coding,5886
norway22101,0,0.18460493796256558,0.00019245664244923487,If-Else,OBJ2000,Coding,5887
norway22101,0,0.18457305094848286,0.00012363611847631694,If-Else,OBJ2000,Coding,5888
norway22101,0,0.18455256551226523,7.942318431280326e-05,If-Else,OBJ2000,Coding,5889
norway22101,0,0.18453940541733993,5.102025433188405e-05,If-Else,OBJ2000,Coding,5890
norway22101,0,0.1845309514308669,3.2774338385553026e-05,If-Else,OBJ2000,Coding,5891
norway22101,0,0.18452552071814568,2.105343864715998e-05,If-Else,OBJ2000,Coding,5892
norway22101,0,0.1845220321480285,1.3524191074615285e-05,If-Else,OBJ2000,Coding,5893
norway22101,0,0.18451979118292852,8.687601734899804e-06,If-Else,OBJ2000,Coding,5894
norway22101,0,0.18451835165263342,5.5807185088165554e-06,If-Else,OBJ2000,Coding,5895
norway22101,0,0.1845174269431931,3.584953460257986e-06,If-Else,OBJ2000,Coding,5896
norway22101,0,0.1845168329397243,2.3029384727137195e-06,If-Else,OBJ2000,Coding,5897
norway22101,0,0.18451645137153444,1.4794144297345327e-06,If-Else,OBJ2000,Coding,5898
norway22101,-1,0.43781590457532304,9.504102096074477e-07,If-Else,OBJ2000,Coding,5899
norway22101,1,0.2878562352553021,0.11256731029350713,Arrays,OBJ2000,Challenges,5916
norway22101,0,0.39400303243986956,0.3085584642936126,Arrays,OBJ2000,Challenges,5917
norway22101,0,0.29622765382982585,0.12802443222801027,Arrays,OBJ2000,Challenges,5918
norway22101,-1,0.2556643410638954,0.053127678958682464,Arrays,OBJ2000,Challenges,5919
norway22101,0,0.17921574144516686,0.009568577586233851,While Loops,OBJ2000,Coding,5922
norway22101,0,0.17810153146514127,0.007781305258285718,While Loops,OBJ2000,Coding,5923
norway22101,0,0.1775406944647795,0.006881682683362203,While Loops,OBJ2000,Coding,5924
norway22101,0,0.17725877764567713,0.006429467985417018,While Loops,OBJ2000,Coding,5925
norway22101,0,0.17711716207375033,0.006202306501092863,While Loops,OBJ2000,Coding,5926
norway22101,0,0.17704604839076613,0.006088235078277979,While Loops,OBJ2000,Coding,5927
norway22101,0,0.17701034404539856,0.006030962760127006,While Loops,OBJ2000,Coding,5928
norway22101,0,0.17699241935372972,0.006002210275423952,While Loops,OBJ2000,Coding,5929
norway22101,0,0.17698342098895128,0.00598777625611555,While Loops,OBJ2000,Coding,5930
norway22101,0,0.17697890382245063,0.005980530398663089,While Loops,OBJ2000,Coding,5931
norway22101,0,0.17697663623583182,0.0059768930278912835,While Loops,OBJ2000,Coding,5932
norway22101,0,0.1769754979290999,0.005975067102653522,While Loops,OBJ2000,Coding,5933
norway22101,0,0.17697492651160318,0.00597415050820731,While Loops,OBJ2000,Coding,5934
norway22101,0,0.17697463966668012,0.005973690388478921,While Loops,OBJ2000,Coding,5935
norway22101,0,0.17697449567397147,0.005973459413897632,While Loops,OBJ2000,Coding,5936
norway22101,0,0.17697442339138494,0.005973343467470129,While Loops,OBJ2000,Coding,5937
norway22101,0,0.17697438710641292,0.005973285263785382,While Loops,OBJ2000,Coding,5938
norway22101,-1,0.24840108137422073,0.005973256046251943,While Loops,OBJ2000,Coding,5939
norway22101,0,0.16832845151829337,0.5247750078466562,ArrayLists,OBJ2000,Coding,5942
norway22101,1,0.32075912283647645,0.9999999335941349,ArrayLists,OBJ2000,Coding,5943
norway22101,-1,0.16412681137815488,1.0,ArrayLists,OBJ2000,Coding,5944
norway22101,0,0.29224341176845775,0.8100322886879301,Inheritance,OBJ2000,Coding,5945
norway22101,0,0.29132264199382135,0.8016222994715894,Inheritance,OBJ2000,Coding,5946
norway22101,0,0.2903729590122748,0.7929482271315164,Inheritance,OBJ2000,Coding,5947
norway22101,0,0.2893944939252357,0.7840112691022263,Inheritance,OBJ2000,Coding,5948
norway22101,0,0.28838747616775146,0.7748135209632301,Inheritance,OBJ2000,Coding,5949
norway22101,0,0.2873522382035921,0.7653580193223726,Inheritance,OBJ2000,Coding,5950
norway22101,0,0.28628921968717197,0.7556487798293691,Inheritance,OBJ2000,Coding,5951
norway22101,0,0.2851989709993533,0.7456908294705997,Inheritance,OBJ2000,Coding,5952
norway22101,-1,0.14922056100549144,0.7354902323102771,Inheritance,OBJ2000,Coding,5953
norway22101,0,0.20779068558860442,0.6793299846082467,Objects and Classes,OBJ2000,Coding,5964
norway22101,1,0.208005959535298,0.6810212667210451,Objects and Classes,OBJ2000,Coding,5965
norway22101,0,0.2166350011592118,0.7488146247807252,Objects and Classes,OBJ2000,Coding,5966
norway22101,0,0.2166952644300129,0.7492880782270439,Objects and Classes,OBJ2000,Coding,5967
norway22101,0,0.21675467460727157,0.7497548294138875,Objects and Classes,OBJ2000,Coding,5968
norway22101,0,0.21681324646791086,0.750214994434941,Objects and Classes,OBJ2000,Coding,5969
norway22101,-1,0.15743071826358795,0.7506686868475112,Objects and Classes,OBJ2000,Coding,5970
norway22101,0,0.2708551386977887,0.15259416818077984,Two-Dimensional Arrays,OBJ2000,Coding,5977
